String,SIMPLE_NAME, line no: 69,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0014614272139119484, insert, 0.32919254658385094, 0.0, 0.125
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,args.length,QUALIFIED_NAME, line no: 50, 0.0014614272139119484, insert, 0.32919254658385094, 0.0, 0.125
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,System.out,QUALIFIED_NAME, line no: 56, 0.0014614272139119484, insert, 0.32919254658385094, 0.0, 0.125
"Student has a C grade\n",STRING_LITERAL, line no: 76,args.length,QUALIFIED_NAME, line no: 50, 0.00146, insert, 0.7333333333333333, 0.0, 0.16
String,SIMPLE_NAME, line no: 76,System.out,QUALIFIED_NAME, line no: 56, 0.00145, insert, 0.6666666666666666, 0.0, 0.2
format,SIMPLE_NAME, line no: 76,System.out,QUALIFIED_NAME, line no: 56, 0.00145, insert, 0.6666666666666666, 0.0, 0.2
format,SIMPLE_NAME, line no: 78,args.length,QUALIFIED_NAME, line no: 50, 0.0014403409090909091, insert, 0.6875, 0.0, 0.18181818181818182
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.0014394230769230769, insert, 0.7, 0.0, 0.17307692307692307
String,SIMPLE_NAME, line no: 72,mainClass.output,QUALIFIED_NAME, line no: 56, 0.001435096153846154, insert, 0.7692307692307693, 0.0, 0.125
"Student has a B grade\n",STRING_LITERAL, line no: 74,System.out,QUALIFIED_NAME, line no: 56, 0.0014314285714285716, insert, 0.7142857142857143, 0.0, 0.16
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.0014239510489510486, insert, 0.5454545454545454, 0.0, 0.2692307692307692
"Student has a A grade\n",STRING_LITERAL, line no: 72,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0014238461538461538, insert, 0.7692307692307693, 0.0, 0.12
String,SIMPLE_NAME, line no: 72,java.util,QUALIFIED_NAME, line no: 51, 0.001423076923076923, insert, 0.6153846153846154, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 72,java.util,QUALIFIED_NAME, line no: 51, 0.001423076923076923, insert, 0.6153846153846154, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 76,mainClass.output,QUALIFIED_NAME, line no: 56, 0.001421875, insert, 0.6666666666666666, 0.0, 0.1875
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,args.length,QUALIFIED_NAME, line no: 50, 0.001415970349407099, insert, 0.32919254658385094, 0.0, 0.11428571428571428
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,mainClass.output,QUALIFIED_NAME, line no: 56, 0.001415970349407099, insert, 0.32919254658385094, 0.0, 0.11428571428571428
String,SIMPLE_NAME, line no: 72,true,BOOLEAN_LITERAL, line no: 82, 0.00141, insert, 1.0, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 74,true,BOOLEAN_LITERAL, line no: 82, 0.00141, insert, 1.0, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 76,true,BOOLEAN_LITERAL, line no: 82, 0.00141, insert, 1.0, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 78,true,BOOLEAN_LITERAL, line no: 82, 0.00141, insert, 1.0, 0.0, 0.3333333333333333
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.0013990384615384615, insert, 0.5, 0.0, 0.28846153846153844
"Student has a D grade\n",STRING_LITERAL, line no: 78,args.length,QUALIFIED_NAME, line no: 50, 0.00139125, insert, 0.6875, 0.0, 0.16
String,SIMPLE_NAME, line no: 78,System.out,QUALIFIED_NAME, line no: 56, 0.0013874999999999998, insert, 0.625, 0.0, 0.2
format,SIMPLE_NAME, line no: 78,System.out,QUALIFIED_NAME, line no: 56, 0.0013874999999999998, insert, 0.625, 0.0, 0.2
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 0.001378389629715719, insert, 0.3248407643312102, 0.0, 0.1702127659574468
score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 0.001378389629715719, insert, 0.3248407643312102, 0.5, 0.1702127659574468
"Student has a A grade\n",STRING_LITERAL, line no: 72,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.001373076923076923, insert, 0.6153846153846154, 0.0, 0.2
"Student has a C grade\n",STRING_LITERAL, line no: 76,System.out,QUALIFIED_NAME, line no: 56, 0.00136, insert, 0.6666666666666666, 0.0, 0.16
format,SIMPLE_NAME, line no: 78,mainClass.output,QUALIFIED_NAME, line no: 56, 0.001359375, insert, 0.625, 0.0, 0.1875
String,SIMPLE_NAME, line no: 74,java.util,QUALIFIED_NAME, line no: 51, 0.0013571428571428571, insert, 0.5714285714285714, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 74,java.util,QUALIFIED_NAME, line no: 51, 0.0013571428571428571, insert, 0.5714285714285714, 0.0, 0.2222222222222222
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.0013557692307692307, insert, 0.5, 0.0, 0.2692307692307692
String,SIMPLE_NAME, line no: 74,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0013526785714285715, insert, 0.7142857142857143, 0.0, 0.125
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.0013439685314685316, insert, 0.6363636363636364, 0.0, 0.17307692307692307
"Student has a B grade\n",STRING_LITERAL, line no: 74,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0013414285714285715, insert, 0.7142857142857143, 0.0, 0.12
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 0.0013278390172734465, insert, 0.3248407643312102, 0.5, 0.15602836879432624
String,SIMPLE_NAME, line no: 72,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.001320135746606335, insert, 0.6153846153846154, 0.0, 0.17647058823529413
"Student has a B grade\n",STRING_LITERAL, line no: 74,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.001307142857142857, insert, 0.5714285714285714, 0.0, 0.2
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 0.0013025637110523104, insert, 0.3248407643312102, 0.5, 0.14893617021276595
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 0.0013025637110523104, insert, 0.3248407643312102, 0.5, 0.14893617021276595
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 0.0013025637110523104, insert, 0.3248407643312102, 0.5, 0.14893617021276595
String,SIMPLE_NAME, line no: 76,java.util,QUALIFIED_NAME, line no: 51, 0.0013, insert, 0.5333333333333333, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 76,java.util,QUALIFIED_NAME, line no: 51, 0.0013, insert, 0.5333333333333333, 0.0, 0.2222222222222222
"Student has a D grade\n",STRING_LITERAL, line no: 78,System.out,QUALIFIED_NAME, line no: 56, 0.0012974999999999998, insert, 0.625, 0.0, 0.16
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,System.out,QUALIFIED_NAME, line no: 56, 0.001294752044060834, insert, 0.32919254658385094, 0.0, 0.08571428571428572
"Student has a A grade\n",STRING_LITERAL, line no: 72,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.001283076923076923, insert, 0.6153846153846154, 0.0, 0.16
"Student has a A grade\n",STRING_LITERAL, line no: 72,System.in,QUALIFIED_NAME, line no: 53, 0.001283076923076923, insert, 0.6153846153846154, 0.0, 0.16
String,SIMPLE_NAME, line no: 76,mainClass.output,QUALIFIED_NAME, line no: 56, 0.00128125, insert, 0.6666666666666666, 0.0, 0.125
nextFloat,SIMPLE_NAME, line no: 64,java.util,QUALIFIED_NAME, line no: 44, 0.0012786847626456736, insert, 0.00625, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,java.util,QUALIFIED_NAME, line no: 44, 0.0012786847626456736, insert, 0.00625, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,java.util,QUALIFIED_NAME, line no: 44, 0.0012786847626456736, insert, 0.00625, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,java.util,QUALIFIED_NAME, line no: 44, 0.0012786847626456736, insert, 0.00625, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,java.util,QUALIFIED_NAME, line no: 44, 0.0012786847626456736, insert, 0.00625, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 62,java.util,QUALIFIED_NAME, line no: 44, 0.001276598578042794, insert, 0.006211180124223602, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 62,java.util,QUALIFIED_NAME, line no: 44, 0.001276598578042794, insert, 0.006211180124223602, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 63,java.util,QUALIFIED_NAME, line no: 44, 0.001276598578042794, insert, 0.006211180124223602, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 63,java.util,QUALIFIED_NAME, line no: 44, 0.001276598578042794, insert, 0.006211180124223602, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 69,java.util,QUALIFIED_NAME, line no: 44, 0.001276598578042794, insert, 0.006211180124223602, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 69,java.util,QUALIFIED_NAME, line no: 44, 0.001276598578042794, insert, 0.006211180124223602, 0.0, 0.2222222222222222
"Student has a C grade\n",STRING_LITERAL, line no: 76,mainClass.output,QUALIFIED_NAME, line no: 56, 0.00127, insert, 0.6666666666666666, 0.0, 0.12
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.001264423076923077, insert, 0.5833333333333334, 0.0, 0.17307692307692307
scanner,SIMPLE_NAME, line no: 64,System.in,QUALIFIED_NAME, line no: 53, 0.0012610070931160099, insert, 0.1125, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 65,System.in,QUALIFIED_NAME, line no: 53, 0.0012610070931160099, insert, 0.1125, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 66,System.in,QUALIFIED_NAME, line no: 53, 0.0012610070931160099, insert, 0.1125, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 67,System.in,QUALIFIED_NAME, line no: 53, 0.0012610070931160099, insert, 0.1125, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 70,System.in,QUALIFIED_NAME, line no: 53, 0.0012610070931160099, insert, 0.1125, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 74,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0012542016806722687, insert, 0.5714285714285714, 0.0, 0.17647058823529413
"Student has a C grade\n",STRING_LITERAL, line no: 76,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.00125, insert, 0.5333333333333333, 0.0, 0.2
String,SIMPLE_NAME, line no: 78,java.util,QUALIFIED_NAME, line no: 51, 0.00125, insert, 0.5, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 78,java.util,QUALIFIED_NAME, line no: 51, 0.00125, insert, 0.5, 0.0, 0.2222222222222222
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,System.out,QUALIFIED_NAME, line no: 56, 0.001234142891387701, insert, 0.32919254658385094, 0.0, 0.07142857142857142
String,SIMPLE_NAME, line no: 78,mainClass.output,QUALIFIED_NAME, line no: 56, 0.00121875, insert, 0.625, 0.0, 0.125
"Student has a B grade\n",STRING_LITERAL, line no: 74,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0012171428571428572, insert, 0.5714285714285714, 0.0, 0.16
"Student has a B grade\n",STRING_LITERAL, line no: 74,System.in,QUALIFIED_NAME, line no: 53, 0.0012171428571428572, insert, 0.5714285714285714, 0.0, 0.16
"Student has a D grade\n",STRING_LITERAL, line no: 78,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0012075, insert, 0.625, 0.0, 0.12
"Student has a D grade\n",STRING_LITERAL, line no: 78,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0012, insert, 0.5, 0.0, 0.2
String,SIMPLE_NAME, line no: 76,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0011970588235294117, insert, 0.5333333333333333, 0.0, 0.17647058823529413
String,SIMPLE_NAME, line no: 72,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0011877828054298642, insert, 0.6153846153846154, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 72,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0011877828054298642, insert, 0.6153846153846154, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 72,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0011877828054298642, insert, 0.6153846153846154, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 72,true,BOOLEAN_LITERAL, line no: 82, 0.001175, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 74,true,BOOLEAN_LITERAL, line no: 82, 0.001175, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 76,true,BOOLEAN_LITERAL, line no: 82, 0.001175, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 78,true,BOOLEAN_LITERAL, line no: 82, 0.001175, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,System.in,QUALIFIED_NAME, line no: 53, 0.001173076923076923, insert, 0.6153846153846154, 0.0, 0.1111111111111111
"Student has a C grade\n",STRING_LITERAL, line no: 76,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.00116, insert, 0.5333333333333333, 0.0, 0.16
"Student has a C grade\n",STRING_LITERAL, line no: 76,System.in,QUALIFIED_NAME, line no: 53, 0.00116, insert, 0.5333333333333333, 0.0, 0.16
String,SIMPLE_NAME, line no: 78,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0011470588235294118, insert, 0.5, 0.0, 0.17647058823529413
String,SIMPLE_NAME, line no: 74,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0011218487394957983, insert, 0.5714285714285714, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 74,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0011218487394957983, insert, 0.5714285714285714, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 74,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0011218487394957983, insert, 0.5714285714285714, 0.0, 0.11764705882352941
"Student has a D grade\n",STRING_LITERAL, line no: 78,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.00111, insert, 0.5, 0.0, 0.16
"Student has a D grade\n",STRING_LITERAL, line no: 78,System.in,QUALIFIED_NAME, line no: 53, 0.00111, insert, 0.5, 0.0, 0.16
"Student has a A grade\n",STRING_LITERAL, line no: 72,true,BOOLEAN_LITERAL, line no: 82, 0.0011092, insert, 1.0, 0.0, 0.12
"Student has a B grade\n",STRING_LITERAL, line no: 74,true,BOOLEAN_LITERAL, line no: 82, 0.0011092, insert, 1.0, 0.0, 0.12
"Student has a C grade\n",STRING_LITERAL, line no: 76,true,BOOLEAN_LITERAL, line no: 82, 0.0011092, insert, 1.0, 0.0, 0.12
"Student has a D grade\n",STRING_LITERAL, line no: 78,true,BOOLEAN_LITERAL, line no: 82, 0.0011092, insert, 1.0, 0.0, 0.12
format,SIMPLE_NAME, line no: 74,System.in,QUALIFIED_NAME, line no: 53, 0.001107142857142857, insert, 0.5714285714285714, 0.0, 0.1111111111111111
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0011067758314224222, insert, 0.09316770186335403, 0.0, 0.19047619047619047
"Student has a A grade\n",STRING_LITERAL, line no: 72,java.util,QUALIFIED_NAME, line no: 51, 0.001103076923076923, insert, 0.6153846153846154, 0.0, 0.08
nextFloat,SIMPLE_NAME, line no: 64,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.001066899349260879, insert, 0.1, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 65,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.001066899349260879, insert, 0.1, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 66,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.001066899349260879, insert, 0.1, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 67,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.001066899349260879, insert, 0.1, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 70,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.001066899349260879, insert, 0.1, 0.0, 0.17647058823529413
String,SIMPLE_NAME, line no: 62,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0010649229638476248, insert, 0.09937888198757763, 0.0, 0.17647058823529413
String,SIMPLE_NAME, line no: 63,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0010649229638476248, insert, 0.09937888198757763, 0.0, 0.17647058823529413
String,SIMPLE_NAME, line no: 69,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0010649229638476248, insert, 0.09937888198757763, 0.0, 0.17647058823529413
String,SIMPLE_NAME, line no: 76,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0010647058823529411, insert, 0.5333333333333333, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 76,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0010647058823529411, insert, 0.5333333333333333, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 76,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0010647058823529411, insert, 0.5333333333333333, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 76,System.in,QUALIFIED_NAME, line no: 53, 0.0010500000000000002, insert, 0.5333333333333333, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0010492216797312152, insert, 0.09375, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 65,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0010492216797312152, insert, 0.09375, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 66,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0010492216797312152, insert, 0.09375, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 67,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0010492216797312152, insert, 0.09375, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 70,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0010492216797312152, insert, 0.09375, 0.0, 0.17647058823529413
"Student has a B grade\n",STRING_LITERAL, line no: 74,java.util,QUALIFIED_NAME, line no: 51, 0.0010371428571428571, insert, 0.5714285714285714, 0.0, 0.08
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0010233284473072396, insert, 0.09937888198757763, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 78,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0010147058823529412, insert, 0.5, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 78,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0010147058823529412, insert, 0.5, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 78,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0010147058823529412, insert, 0.5, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 78,System.in,QUALIFIED_NAME, line no: 53, 0.001, insert, 0.5, 0.0, 0.1111111111111111
"Student has a C grade\n",STRING_LITERAL, line no: 76,java.util,QUALIFIED_NAME, line no: 51, 9.8E-4, insert, 0.5333333333333333, 0.0, 0.08
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,java.util.Scanner,QUALIFIED_NAME, line no: 51, 9.349400996589213E-4, insert, 0.09937888198757763, 0.0, 0.14583333333333334
"Student has a D grade\n",STRING_LITERAL, line no: 78,java.util,QUALIFIED_NAME, line no: 51, 9.299999999999999E-4, insert, 0.5, 0.0, 0.08
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,mainClass.scanner,QUALIFIED_NAME, line no: 51, 9.173722293188829E-4, insert, 0.09316770186335403, 0.0, 0.14583333333333334
